Country, Year,Week,Received/ collected,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (Total),B (Yamagata lineage),B (Victoria lineage),B (lineage not determined),B (Total),Total number of influenza positive viruses,ILI activity
France,2017,47,,0,17,12,,33,62,3,0,15,18,80,No Report
France,2017,48,,0,36,3,,65,104,4,1,24,29,133,No Report
France,2017,49,,0,74,13,,175,262,8,0,71,79,341,No Report
France,2017,50,,0,148,12,,374,534,14,0,143,157,691,No Report
France,2017,51,,0,284,35,,700,1019,25,1,316,342,1361,No Report
France,2017,52,,0,284,35,,1347,1666,23,1,540,564,2230,No Report
France,2018,1,,0,310,36,,1208,1554,29,0,835,864,2418,No Report
France,2018,2,,0,263,32,,649,944,36,0,672,708,1652,No Report
France,2018,3,,0,264,46,,617,927,45,0,528,573,1500,No Report
France,2018,4,,0,235,31,,574,840,50,1,537,588,1428,No Report
France,2018,5,,0,195,27,,535,757,68,0,583,651,1408,No Report
France,2018,6,,0,170,26,,517,713,62,1,594,657,1370,No Report
France,2018,7,,0,178,28,,521,727,55,0,818,873,1600,No Report
France,2018,8,,0,148,43,,425,616,80,1,1065,1146,1762,No Report
France,2018,9,,0,110,61,,516,687,58,0,1055,1113,1800,No Report
France,2018,10,,0,120,68,,343,531,61,0,1165,1226,1757,No Report
France,2018,11,,0,79,65,,223,367,40,0,908,948,1315,No Report
France,2018,12,,0,59,26,,163,248,35,0,502,537,785,No Report
France,2018,13,,0,34,25,,159,218,24,1,464,489,707,No Report
France,2018,14,,0,15,19,,116,150,6,0,268,274,424,No Report
France,2018,15,,0,19,20,,59,98,9,0,189,198,296,No Report
France,2018,16,,0,2,11,,28,41,2,0,85,87,128,No Report
France,2018,17,,0,3,6,,15,24,2,0,54,56,80,No Report
France,2018,18,,0,0,3,,4,7,0,0,20,20,27,No Report
France,2018,19,,0,0,0,,4,4,0,0,3,3,7,No Report
France,2018,20,,0,0,0,,0,0,0,0,2,2,2,No Report
France,2018,21,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,22,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,30,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,31,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,32,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,33,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,34,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,35,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,36,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,37,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,38,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,39,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2018,40,,0,3,1,,0,4,0,0,0,0,4,No Report
France,2018,41,,0,4,9,,0,13,0,0,1,1,14,No Report
France,2018,42,,0,1,9,,4,14,0,0,1,1,15,No Report
France,2018,43,,0,3,4,,6,13,0,0,0,0,13,No Report
France,2018,44,,0,1,0,,5,6,0,0,0,0,6,No Report
France,2018,45,,0,2,3,,11,16,0,0,1,1,17,No Report
France,2018,46,,0,7,3,,9,19,0,0,3,3,22,No Report
France,2018,47,,0,10,4,,15,29,0,0,2,2,31,No Report
France,2018,48,,0,11,11,,31,53,0,0,3,3,56,No Report
France,2018,49,,0,16,22,,40,78,0,0,5,5,83,No Report
France,2018,50,,0,17,22,,62,101,0,0,6,6,107,No Report
France,2018,51,,0,20,52,,200,272,0,0,4,4,276,No Report
France,2018,52,,0,35,79,,376,490,0,0,10,10,500,No Report
France,2019,1,,0,60,149,,497,706,0,0,4,4,710,No Report
France,2019,2,,0,91,173,,710,974,0,0,16,16,990,No Report
France,2019,3,,0,132,230,,1178,1540,0,0,14,14,1554,No Report
France,2019,4,,0,219,402,,2084,2705,0,0,7,7,2712,No Report
France,2019,5,,0,294,572,,3023,3889,0,0,8,8,3897,No Report
France,2019,6,,0,314,530,,3678,4522,0,0,11,11,4533,No Report
France,2019,7,,0,252,546,,3129,3927,0,0,12,12,3939,No Report
France,2019,8,,0,183,378,,2230,2791,0,0,9,9,2800,No Report
France,2019,9,,0,118,256,,1141,1515,0,0,5,5,1520,No Report
France,2019,10,,0,48,126,,523,697,0,0,8,8,705,No Report
France,2019,11,,0,21,84,,240,345,0,0,5,5,350,No Report
France,2019,12,,0,15,42,,139,196,0,0,6,6,202,No Report
France,2019,13,,0,11,32,,55,98,0,2,4,6,104,No Report
France,2019,14,,0,3,23,,40,66,0,0,3,3,69,No Report
France,2019,15,,0,2,14,,31,47,0,0,5,5,52,No Report
France,2019,16,,0,2,8,,17,27,0,0,2,2,29,No Report
France,2019,17,,0,1,2,,6,9,0,0,1,1,10,No Report
France,2019,18,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,19,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,20,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,21,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,22,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,30,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,31,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,32,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,33,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,34,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,35,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,36,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,37,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,38,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,39,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2019,40,,0,1,4,,0,5,0,1,0,1,6,No Report
France,2019,41,,0,2,2,,2,6,0,0,1,1,7,No Report
France,2019,42,,0,5,3,,6,14,0,0,1,1,15,No Report
France,2019,43,,0,3,1,,5,9,0,0,3,3,12,No Report
France,2019,44,,0,0,1,,5,6,0,0,4,4,10,No Report
France,2019,45,,0,1,5,,10,16,0,0,7,7,23,No Report
France,2019,46,,0,5,8,,13,26,0,0,6,6,32,No Report
France,2019,47,,0,9,7,,7,23,0,0,15,15,38,No Report
France,2019,48,,0,13,4,,26,43,2,3,26,31,74,No Report
France,2019,49,,0,13,10,,31,54,0,8,44,52,106,No Report
France,2019,50,,0,17,12,,77,106,0,15,64,79,185,No Report
France,2019,51,,0,42,19,,129,190,0,20,119,139,329,No Report
France,2019,52,,0,51,18,,178,247,0,12,133,145,392,No Report
France,2020,1,,0,67,19,,191,277,0,11,166,177,454,No Report
France,2020,2,,0,77,22,,265,364,2,15,171,188,552,No Report
France,2020,3,,0,117,18,,387,522,0,31,254,285,807,No Report
France,2020,4,,0,155,92,,609,856,1,45,345,391,1247,No Report
France,2020,5,,0,234,52,,1006,1292,1,57,696,754,2046,No Report
France,2020,6,,0,361,53,,950,1364,2,82,765,849,2213,No Report
France,2020,7,,0,406,40,,887,1333,1,36,806,843,2176,No Report
France,2020,8,,0,305,56,,758,1119,0,46,698,744,1863,No Report
France,2020,9,,0,309,46,,807,1162,1,47,821,869,2031,No Report
France,2020,10,,0,193,33,,665,891,0,44,678,722,1613,No Report
France,2020,11,,0,128,29,,379,536,1,10,513,524,1060,No Report
France,2020,12,,0,33,85,,124,242,1,22,111,134,376,No Report
France,2020,13,,0,5,4,,39,48,0,6,52,58,106,No Report
France,2020,14,,0,3,0,,7,10,0,0,9,9,19,No Report
France,2020,15,,0,0,0,,2,2,0,0,4,4,6,No Report
France,2020,16,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2020,17,,0,0,0,,2,2,0,0,0,0,2,No Report
France,2020,18,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,19,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,20,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2020,21,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2020,22,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2020,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2020,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2020,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2020,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2020,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2020,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2020,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2020,30,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,31,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,32,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,33,,0,0,1,,0,1,0,0,0,0,1,No Report
France,2020,34,,0,0,1,,1,2,0,0,0,0,2,No Report
France,2020,35,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,36,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,37,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,38,,0,0,1,,0,1,0,0,0,0,1,No Report
France,2020,39,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,40,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,41,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,42,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2020,43,,0,0,2,,1,3,0,0,1,1,4,No Report
France,2020,44,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,45,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,46,,0,0,1,,0,1,0,0,0,0,1,No Report
France,2020,47,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2020,48,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2020,49,,0,0,0,,0,0,0,1,1,2,2,No Report
France,2020,50,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2020,51,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2020,52,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2020,53,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2021,1,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,2,,0,0,0,,0,0,0,1,3,4,4,No Report
France,2021,3,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2021,4,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2021,5,,0,1,0,,0,1,0,0,1,1,2,No Report
France,2021,6,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,7,,0,0,0,,0,0,0,0,3,3,3,No Report
France,2021,8,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,9,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,10,,0,0,0,,2,2,0,0,0,0,2,No Report
France,2021,11,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,12,,0,0,0,,1,1,0,0,0,0,1,No Report
France,2021,13,,0,0,0,,1,1,0,0,1,1,2,No Report
France,2021,14,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,15,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,16,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,17,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,18,,0,0,1,,1,2,0,0,0,0,2,No Report
France,2021,19,,0,0,0,,2,2,0,0,0,0,2,No Report
France,2021,20,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,21,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,22,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,23,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,24,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2021,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2021,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2021,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2021,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2021,30,,0,0,1,,0,1,0,0,0,0,1,No Report
France,2021,31,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2021,32,,0,0,0,,0,0,0,0,1,1,1,No Report
France,2021,33,,0,0,0,,1,1,0,0,0,0,1,No Report
France,2021,34,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,35,,0,0,1,,1,2,0,0,0,0,2,No Report
France,2021,36,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2021,37,,0,0,1,,0,1,0,0,0,0,1,No Report
France,2021,38,,0,2,1,,3,6,0,0,1,1,7,No Report
France,2021,39,,0,1,1,,3,5,0,0,0,0,5,No Report
France,2021,40,,0,2,2,,6,10,0,0,0,0,10,No Report
France,2021,41,,0,2,1,,3,6,0,0,0,0,6,No Report
France,2021,42,,0,5,3,,7,15,0,0,0,0,15,No Report
France,2021,43,,0,6,0,,8,14,0,0,0,0,14,No Report
France,2021,44,,0,4,3,,13,20,0,0,0,0,20,No Report
France,2021,45,,0,7,1,,13,21,0,0,0,0,21,No Report
France,2021,46,,0,10,7,,41,58,0,0,2,2,60,No Report
France,2021,47,,0,11,14,,129,154,0,0,3,3,157,No Report
France,2021,48,,0,29,18,,209,256,0,0,2,2,258,No Report
France,2021,49,,0,32,26,,313,371,0,0,2,2,373,No Report
France,2021,50,,0,80,42,,415,537,0,0,4,4,541,No Report
France,2021,51,,0,75,25,,668,768,0,0,3,3,771,No Report
France,2021,52,,0,109,44,,623,776,0,0,3,3,779,No Report
France,2022,1,,0,64,32,,395,491,0,0,2,2,493,No Report
France,2022,2,,0,23,14,,309,346,0,0,0,0,346,No Report
France,2022,3,0,0,0,0,0,0,0,0,0,0,0,0,No Report

